name,naming_series,customer,posting_date,due_date,company
SI-DEMO-000681,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-07-16,2025-09-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000682,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-07-17,2025-08-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000683,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-07-17,2025-08-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000684,ACC-SINV-.YYYY.-,Social Security Medical Center 43,2025-07-17,2025-08-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000685,ACC-SINV-.YYYY.-,Children Medical Center 46,2025-07-17,2025-09-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000686,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-07-17,2025-09-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000687,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-07-18,2025-09-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000688,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-07-18,2025-08-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000689,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2025-07-22,2025-09-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000690,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-07-22,2025-09-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000691,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-07-22,2025-08-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000692,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2025-07-22,2025-09-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000693,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-07-22,2025-08-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000694,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-07-24,2025-09-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000695,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-07-24,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000696,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-07-25,2025-09-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000697,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-07-28,2025-09-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000698,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2025-07-28,2025-08-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000699,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-07-30,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000700,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-08-01,2025-09-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000701,ACC-SINV-.YYYY.-,National District Hospital 17,2025-08-01,2025-08-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000702,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-08-01,2025-08-31,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000703,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-08-02,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000704,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 42,2025-08-06,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000705,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-08-06,2025-09-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000706,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-08-07,2025-10-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000707,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-08-08,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000708,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-08-09,2025-09-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000709,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-08-09,2025-10-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000710,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-08-11,2025-10-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000711,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-08-12,2025-08-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000712,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-08-12,2025-10-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000713,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-08-13,2025-10-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000714,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-08-13,2025-10-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000715,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-08-13,2025-09-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000716,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-08-14,2025-10-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000717,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-08-14,2025-09-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000718,ACC-SINV-.YYYY.-,National Medical Center 48,2025-08-16,2025-10-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000719,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-08-18,2025-09-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000720,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-08-18,2025-09-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000721,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-08-19,2025-10-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000722,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-08-20,2025-10-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000723,ACC-SINV-.YYYY.-,National Medical Center 48,2025-08-21,2025-10-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000724,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-08-22,2025-10-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000725,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-08-22,2025-10-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000726,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2025-08-22,2025-09-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000727,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-08-23,2025-09-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000728,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-08-25,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000729,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-08-25,2025-09-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000730,ACC-SINV-.YYYY.-,Hafeez Diagnostic Laboratory 27,2025-08-25,2025-09-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000731,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 40,2025-08-26,2025-09-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000732,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-08-26,2025-09-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000733,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-08-26,2025-09-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000734,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-08-27,2025-10-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000735,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-08-28,2025-10-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000736,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-08-29,2025-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000737,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-08-30,2025-09-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000738,ACC-SINV-.YYYY.-,Citi Lab Medical Center 38,2025-08-31,2025-09-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000739,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-08-31,2025-09-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000740,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-09-01,2025-10-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000741,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-09-01,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000742,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-09-01,2025-09-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000743,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-09-02,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000744,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-09-02,2025-11-01,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000745,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-09-02,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000746,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-09-03,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000747,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-09-03,2025-10-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000748,ACC-SINV-.YYYY.-,Prime Tertiary Hospital 10,2025-09-04,2025-10-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000749,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-09-04,2025-10-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000750,ACC-SINV-.YYYY.-,National Medical Center 48,2025-09-06,2025-10-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000751,ACC-SINV-.YYYY.-,Sir Ganga Ram Teaching Hospital 21,2025-09-06,2025-09-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000752,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-09-08,2025-10-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000753,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-09-09,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000754,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-09-09,2025-10-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000755,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-09-09,2025-10-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000756,ACC-SINV-.YYYY.-,Aziz Fatimah Diagnostic Laboratory 28,2025-09-10,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000757,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-09-11,2025-10-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000758,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-09-12,2025-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000759,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-09-12,2025-10-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000760,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-09-12,2025-09-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000761,ACC-SINV-.YYYY.-,Doctors Private Hospital 25,2025-09-13,2025-10-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000762,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-09-16,2025-10-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000763,ACC-SINV-.YYYY.-,Social Security Medical Center 43,2025-09-18,2025-10-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000764,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-09-18,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000765,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-09-20,2025-10-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000766,ACC-SINV-.YYYY.-,Allied Teaching Hospital 18,2025-09-23,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000767,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 51,2025-09-23,2025-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000768,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-09-24,2025-11-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000769,ACC-SINV-.YYYY.-,Central Park Tertiary Hospital 05,2025-09-26,2025-11-25,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000770,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2025-09-27,2025-11-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000771,ACC-SINV-.YYYY.-,Shaukat Khanum District Hospital 16,2025-09-28,2025-11-12,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000772,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-09-29,2025-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000773,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-09-29,2025-10-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000774,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-09-30,2025-11-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000775,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-10-01,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000776,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-10-01,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000777,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-10-02,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000778,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-10-02,2025-10-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000779,ACC-SINV-.YYYY.-,Ittefaq Private Hospital 24,2025-10-03,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000780,ACC-SINV-.YYYY.-,Sheikh Zayed District Hospital 14,2025-10-03,2025-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000781,ACC-SINV-.YYYY.-,LifeLine Tertiary Hospital 09,2025-10-03,2025-12-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000782,ACC-SINV-.YYYY.-,Services Tertiary Hospital 03,2025-10-03,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000783,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-10-03,2025-11-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000784,ACC-SINV-.YYYY.-,National District Hospital 17,2025-10-05,2025-10-20,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000785,ACC-SINV-.YYYY.-,Combined Military Teaching Hospital 19,2025-10-06,2025-12-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000786,ACC-SINV-.YYYY.-,Prime Medical Center 47,2025-10-06,2025-11-05,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000787,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-10-07,2025-11-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000788,ACC-SINV-.YYYY.-,National District Hospital 17,2025-10-07,2025-10-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000789,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-10-07,2025-12-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000790,ACC-SINV-.YYYY.-,Mayo Tertiary Hospital 01,2025-10-08,2025-10-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000791,ACC-SINV-.YYYY.-,Children Medical Center 46,2025-10-08,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000792,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-10-08,2025-11-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000793,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-10-10,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000794,ACC-SINV-.YYYY.-,Allied Medical Center 35,2025-10-10,2025-11-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000795,ACC-SINV-.YYYY.-,National District Hospital 17,2025-10-10,2025-12-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000796,ACC-SINV-.YYYY.-,Children Medical Center 46,2025-10-11,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000797,ACC-SINV-.YYYY.-,Wapda Teaching Medical Center 55,2025-10-12,2025-10-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000798,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-10-14,2025-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000799,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-10-14,2025-11-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000800,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-10-14,2025-12-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000801,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-10-14,2025-11-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000802,ACC-SINV-.YYYY.-,National District Hospital 17,2025-10-14,2025-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000803,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-10-14,2025-11-28,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000804,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-10-16,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000805,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-10-18,2025-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000806,ACC-SINV-.YYYY.-,Jinnah Tertiary Hospital 02,2025-10-19,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000807,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-10-19,2025-11-03,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000808,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-10-20,2025-11-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000809,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-10-20,2025-11-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000810,ACC-SINV-.YYYY.-,Fatima Memorial Private Hospital 22,2025-10-20,2025-12-04,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000811,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-10-23,2025-12-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000812,ACC-SINV-.YYYY.-,Central Park Tertiary Hospital 05,2025-10-24,2025-11-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000813,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-10-26,2025-11-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000814,ACC-SINV-.YYYY.-,Ghurki Trust Medical Center 45,2025-10-27,2025-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000815,ACC-SINV-.YYYY.-,Punjab District Hospital 12,2025-10-27,2025-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000816,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-10-27,2025-12-26,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000817,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-10-30,2025-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000818,ACC-SINV-.YYYY.-,Central Park Tertiary Hospital 05,2025-10-30,2025-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000819,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-10-30,2025-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000820,ACC-SINV-.YYYY.-,Sharif Medical Private Hospital 23,2025-10-30,2025-11-29,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000821,ACC-SINV-.YYYY.-,Central Park Medical Center 36,2025-10-30,2025-12-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000822,ACC-SINV-.YYYY.-,Lahore Eye Medical Center 32,2025-10-31,2025-11-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000823,ACC-SINV-.YYYY.-,CMH Medical Center 39,2025-11-01,2025-11-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000824,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-11-01,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000825,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-11-02,2025-11-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000826,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-11-03,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000827,ACC-SINV-.YYYY.-,Gulab Devi Teaching Hospital 20,2025-11-03,2025-12-18,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000828,ACC-SINV-.YYYY.-,National District Hospital 17,2025-11-03,2026-01-02,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000829,ACC-SINV-.YYYY.-,Central Park Tertiary Hospital 05,2025-11-04,2025-12-19,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000830,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-11-06,2025-11-21,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000831,ACC-SINV-.YYYY.-,Noor Tertiary Hospital 07,2025-11-07,2026-01-06,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000832,ACC-SINV-.YYYY.-,Children Maternity Hospital 30,2025-11-07,2025-11-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000833,ACC-SINV-.YYYY.-,City Care Tertiary Hospital 06,2025-11-07,2025-12-22,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000834,ACC-SINV-.YYYY.-,Surgimed Medical Center 34,2025-11-08,2025-11-23,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000835,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 37,2025-11-08,2026-01-07,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000836,ACC-SINV-.YYYY.-,Farooq Maternity Hospital 29,2025-11-08,2025-12-08,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000837,ACC-SINV-.YYYY.-,Surgimed Diagnostic Laboratory 26,2025-11-09,2025-11-24,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000838,ACC-SINV-.YYYY.-,Lahore General District Hospital 13,2025-11-10,2026-01-09,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000839,ACC-SINV-.YYYY.-,Hameed Latif District Hospital 15,2025-11-11,2025-12-11,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000840,ACC-SINV-.YYYY.-,Excel Labs Medical Center 52,2025-11-11,2026-01-10,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000841,ACC-SINV-.YYYY.-,Medix District Hospital 11,2025-11-12,2025-12-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000842,ACC-SINV-.YYYY.-,Lady Aitchison Specialist Clinic 31,2025-11-12,2025-11-27,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000843,ACC-SINV-.YYYY.-,Surgimed Medical Center 44,2025-11-14,2026-01-13,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000844,ACC-SINV-.YYYY.-,Shaukat Khanum Medical Center 50,2025-11-15,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000845,ACC-SINV-.YYYY.-,Al-Rehman Tertiary Hospital 08,2025-11-15,2025-12-30,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000846,ACC-SINV-.YYYY.-,National Medical Center 54,2025-11-15,2026-01-14,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000847,ACC-SINV-.YYYY.-,Sheikh Zayed Medical Center 41,2025-11-16,2025-12-16,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000848,ACC-SINV-.YYYY.-,Agha Khan Lab Medical Center 53,2025-11-16,2026-01-15,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000849,ACC-SINV-.YYYY.-,Sir Ganga Ram Medical Center 33,2025-11-18,2026-01-17,EnXi Biomedical & Waste Management (Pvt) Ltd
SI-DEMO-000850,ACC-SINV-.YYYY.-,LifeLine Medical Center 49,2025-11-19,2026-01-03,EnXi Biomedical & Waste Management (Pvt) Ltd
