parent,parenttype,parentfield,customer,address,visited,distance,estimated_arrival
DT-DEMO-000041,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,2.9,2023-03-20T08:30:00
DT-DEMO-000041,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,12.9,2023-03-20T09:00:00
DT-DEMO-000041,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,24.4,2023-03-20T09:30:00
DT-DEMO-000041,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,5.7,2023-03-20T10:00:00
DT-DEMO-000041,Delivery Trip,delivery_stops,Saleem Lab 119,ADDR-0199,1,3.2,2023-03-20T10:30:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,18.1,2023-03-20T08:30:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,11.8,2023-03-20T09:00:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,2.3,2023-03-20T09:30:00
DT-DEMO-000042,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,3.0,2023-03-20T10:00:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Doctors General Hospital 73,ADDR-0145,1,11.5,2023-03-20T10:30:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,0,8.5,2023-03-20T11:00:00
DT-DEMO-000042,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,9.8,2023-03-20T11:30:00
DT-DEMO-000043,Delivery Trip,delivery_stops,City Care Tertiary Hospital 20,ADDR-0039,1,19.5,2023-03-21T08:30:00
DT-DEMO-000043,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,16.9,2023-03-21T09:00:00
DT-DEMO-000043,Delivery Trip,delivery_stops,Shaukat Khanum Specialized Hospital 63,ADDR-0125,1,10.1,2023-03-21T09:30:00
DT-DEMO-000043,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,12.6,2023-03-21T10:00:00
DT-DEMO-000043,Delivery Trip,delivery_stops,Shaukat Khanum Specialized Hospital 63,ADDR-0125,1,3.4,2023-03-21T10:30:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Ghurki Trust Tertiary Hospital 12,ADDR-0023,1,19.5,2023-03-22T08:30:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Surgimed District Hospital 23,ADDR-0045,1,2.2,2023-03-22T09:00:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,9.2,2023-03-22T09:30:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,20.0,2023-03-22T10:00:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 32,ADDR-0063,1,17.4,2023-03-22T10:30:00
DT-DEMO-000044,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,4.6,2023-03-22T11:00:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,0,7.2,2023-03-22T10:30:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,3.3,2023-03-22T11:00:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,16.3,2023-03-22T11:30:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,18.6,2023-03-22T12:00:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Doctors Teaching Hospital 36,ADDR-0071,1,10.8,2023-03-22T12:30:00
DT-DEMO-000045,Delivery Trip,delivery_stops,Medicare Clinic,ADDR-0170,1,15.2,2023-03-22T13:00:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,1,21.3,2023-03-22T09:30:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,23.1,2023-03-22T10:00:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,15.8,2023-03-22T10:30:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Metro Diagnostics 108,ADDR-0188,1,2.3,2023-03-22T11:00:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,22.6,2023-03-22T11:30:00
DT-DEMO-000046,Delivery Trip,delivery_stops,City Care Teaching Hospital 40,ADDR-0079,1,19.5,2023-03-22T12:00:00
DT-DEMO-000046,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,18.3,2023-03-22T12:30:00
DT-DEMO-000047,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,13.4,2023-03-22T06:30:00
DT-DEMO-000047,Delivery Trip,delivery_stops,Doctors Teaching Hospital 35,ADDR-0069,1,2.9,2023-03-22T07:00:00
DT-DEMO-000047,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,9.3,2023-03-22T07:30:00
DT-DEMO-000047,Delivery Trip,delivery_stops,Al-Rehman Tertiary Hospital 17,ADDR-0033,0,21.6,2023-03-22T08:00:00
DT-DEMO-000047,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,11.4,2023-03-22T08:30:00
DT-DEMO-000047,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,19.7,2023-03-22T09:00:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Qamar Lab 120,ADDR-0200,1,20.0,2023-03-23T08:30:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Punjab Health Department,ADDR-0201,1,21.6,2023-03-23T09:00:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,13.6,2023-03-23T09:30:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,23.1,2023-03-23T10:00:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,6.9,2023-03-23T10:30:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,15.0,2023-03-23T11:00:00
DT-DEMO-000048,Delivery Trip,delivery_stops,One Health Lab,ADDR-0177,1,9.1,2023-03-23T11:30:00
DT-DEMO-000048,Delivery Trip,delivery_stops,Shaukat Khanum Specialized Hospital 63,ADDR-0125,1,21.7,2023-03-23T12:00:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,2.2,2023-03-23T10:30:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Chughtai Private Hospital 56,ADDR-0111,1,20.7,2023-03-23T11:00:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,7.9,2023-03-23T11:30:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Mayo District Hospital 01,ADDR-0001,1,21.6,2023-03-23T12:00:00
DT-DEMO-000049,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,23.1,2023-03-23T12:30:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Sharif Medical General Hospital 03,ADDR-0005,1,18.0,2023-03-23T13:00:00
DT-DEMO-000049,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,6.4,2023-03-23T13:30:00
DT-DEMO-000050,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,11.1,2023-03-23T10:30:00
DT-DEMO-000050,Delivery Trip,delivery_stops,Sharif Medical Tertiary Hospital 71,ADDR-0141,1,23.0,2023-03-23T11:00:00
DT-DEMO-000050,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,0,8.9,2023-03-23T11:30:00
DT-DEMO-000050,Delivery Trip,delivery_stops,Dr. Essa Lab 116,ADDR-0196,1,4.3,2023-03-23T12:00:00
DT-DEMO-000050,Delivery Trip,delivery_stops,Noor Specialized Hospital 51,ADDR-0101,1,10.3,2023-03-23T12:30:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Saleem Lab,ADDR-0179,1,18.0,2023-03-23T10:30:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,10.4,2023-03-23T11:00:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 67,ADDR-0133,1,11.4,2023-03-23T11:30:00
DT-DEMO-000051,Delivery Trip,delivery_stops,LifeLine General Hospital 49,ADDR-0097,1,11.8,2023-03-23T12:00:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 67,ADDR-0133,1,6.2,2023-03-23T12:30:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 06,ADDR-0011,1,20.5,2023-03-23T13:00:00
DT-DEMO-000051,Delivery Trip,delivery_stops,City Care Tertiary Hospital 02,ADDR-0003,1,23.4,2023-03-23T13:30:00
DT-DEMO-000051,Delivery Trip,delivery_stops,Chughtai Lab,ADDR-0161,1,14.9,2023-03-23T14:00:00
DT-DEMO-000052,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,24.6,2023-03-23T09:30:00
DT-DEMO-000052,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,1,9.1,2023-03-23T10:00:00
DT-DEMO-000052,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,6.2,2023-03-23T10:30:00
DT-DEMO-000052,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,5.6,2023-03-23T11:00:00
DT-DEMO-000053,Delivery Trip,delivery_stops,Punjab Tertiary Hospital 37,ADDR-0073,1,18.4,2023-03-23T06:30:00
DT-DEMO-000053,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,24.4,2023-03-23T07:00:00
DT-DEMO-000053,Delivery Trip,delivery_stops,Medix Clinic 112,ADDR-0192,1,10.8,2023-03-23T07:30:00
DT-DEMO-000053,Delivery Trip,delivery_stops,Al-Razi Clinic,ADDR-0169,1,17.7,2023-03-23T08:00:00
DT-DEMO-000053,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,7.2,2023-03-23T08:30:00
DT-DEMO-000054,Delivery Trip,delivery_stops,Health First Clinic,ADDR-0171,1,12.6,2023-03-24T09:30:00
DT-DEMO-000054,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,21.7,2023-03-24T10:00:00
DT-DEMO-000054,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 67,ADDR-0133,1,5.4,2023-03-24T10:30:00
DT-DEMO-000054,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 54,ADDR-0107,1,2.4,2023-03-24T11:00:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Allied Lab,ADDR-0174,1,21.0,2023-03-24T07:30:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,21.5,2023-03-24T08:00:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,1,16.7,2023-03-24T08:30:00
DT-DEMO-000055,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,10.3,2023-03-24T09:00:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Ghurki Trust Tertiary Hospital 12,ADDR-0023,1,17.3,2023-03-24T09:30:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,10.6,2023-03-24T10:00:00
DT-DEMO-000055,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,1,17.6,2023-03-24T10:30:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Punjab Diagnostic Center,ADDR-0173,0,20.5,2023-03-24T06:30:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,4.8,2023-03-24T07:00:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Punjab Specialized Hospital 42,ADDR-0083,0,12.8,2023-03-24T07:30:00
DT-DEMO-000056,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,1,13.2,2023-03-24T08:00:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,6.7,2023-03-24T08:30:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,1,22.7,2023-03-24T09:00:00
DT-DEMO-000056,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,22.6,2023-03-24T09:30:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Doctors General Hospital 73,ADDR-0145,1,20.2,2023-03-25T06:30:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Prime Tertiary Hospital 24,ADDR-0047,1,8.9,2023-03-25T07:00:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,21.6,2023-03-25T07:30:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Medix Clinic,ADDR-0172,1,4.3,2023-03-25T08:00:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Doctors General Hospital 73,ADDR-0145,1,15.1,2023-03-25T08:30:00
DT-DEMO-000057,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,5.9,2023-03-25T09:00:00
DT-DEMO-000058,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,6.6,2023-03-25T07:30:00
DT-DEMO-000058,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,0,2.5,2023-03-25T08:00:00
DT-DEMO-000058,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,2.7,2023-03-25T08:30:00
DT-DEMO-000058,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,21.1,2023-03-25T09:00:00
DT-DEMO-000059,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,1,17.7,2023-03-25T10:30:00
DT-DEMO-000059,Delivery Trip,delivery_stops,Mayo District Hospital 01,ADDR-0001,1,4.2,2023-03-25T11:00:00
DT-DEMO-000059,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,0,21.3,2023-03-25T11:30:00
DT-DEMO-000059,Delivery Trip,delivery_stops,Rehman Diagnostics 118,ADDR-0198,1,10.3,2023-03-25T12:00:00
DT-DEMO-000059,Delivery Trip,delivery_stops,Shalimar District Hospital 16,ADDR-0031,1,11.6,2023-03-25T12:30:00
DT-DEMO-000060,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,10.8,2023-03-26T05:30:00
DT-DEMO-000060,Delivery Trip,delivery_stops,Punjab AIDS Control Program,ADDR-0210,0,3.6,2023-03-26T06:00:00
DT-DEMO-000060,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,18.0,2023-03-26T06:30:00
DT-DEMO-000060,Delivery Trip,delivery_stops,National District Hospital 18,ADDR-0035,1,8.6,2023-03-26T07:00:00
DT-DEMO-000060,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,22.5,2023-03-26T07:30:00
DT-DEMO-000060,Delivery Trip,delivery_stops,Central District Hospital 53,ADDR-0105,1,20.6,2023-03-26T08:00:00
DT-DEMO-000061,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,3.8,2023-03-26T05:30:00
DT-DEMO-000061,Delivery Trip,delivery_stops,National Private Hospital 21,ADDR-0041,1,15.8,2023-03-26T06:00:00
DT-DEMO-000061,Delivery Trip,delivery_stops,Allied Lab 114,ADDR-0194,1,2.5,2023-03-26T06:30:00
DT-DEMO-000061,Delivery Trip,delivery_stops,Services Specialized Hospital 77,ADDR-0153,1,18.1,2023-03-26T07:00:00
DT-DEMO-000062,Delivery Trip,delivery_stops,Ghurki Trust Tertiary Hospital 12,ADDR-0023,1,12.4,2023-03-26T05:30:00
DT-DEMO-000062,Delivery Trip,delivery_stops,Punjab Healthcare Commission,ADDR-0207,1,3.8,2023-03-26T06:00:00
DT-DEMO-000062,Delivery Trip,delivery_stops,Doctors General Hospital 73,ADDR-0145,1,16.8,2023-03-26T06:30:00
DT-DEMO-000062,Delivery Trip,delivery_stops,Mayo Specialized Hospital 10,ADDR-0019,0,23.4,2023-03-26T07:00:00
DT-DEMO-000062,Delivery Trip,delivery_stops,Noor Specialized Hospital 51,ADDR-0101,1,20.1,2023-03-26T07:30:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 72,ADDR-0143,1,12.7,2023-03-27T06:30:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Mayo Teaching Hospital 05,ADDR-0009,1,3.2,2023-03-27T07:00:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Medix Clinic,ADDR-0172,1,10.7,2023-03-27T07:30:00
DT-DEMO-000063,Delivery Trip,delivery_stops,IDC Lab,ADDR-0163,1,6.7,2023-03-27T08:00:00
DT-DEMO-000063,Delivery Trip,delivery_stops,LifeLine Tertiary Hospital 64,ADDR-0127,0,18.8,2023-03-27T08:30:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,9.5,2023-03-27T09:00:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,5.2,2023-03-27T09:30:00
DT-DEMO-000063,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,15.7,2023-03-27T10:00:00
DT-DEMO-000064,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,8.2,2023-03-27T08:30:00
DT-DEMO-000064,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,1,23.7,2023-03-27T09:00:00
DT-DEMO-000064,Delivery Trip,delivery_stops,Gulab Devi Specialized Hospital 22,ADDR-0043,1,2.3,2023-03-27T09:30:00
DT-DEMO-000064,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 67,ADDR-0133,1,14.4,2023-03-27T10:00:00
DT-DEMO-000065,Delivery Trip,delivery_stops,Surgimed General Hospital 58,ADDR-0115,1,18.4,2023-03-27T07:30:00
DT-DEMO-000065,Delivery Trip,delivery_stops,Doctors Teaching Hospital 36,ADDR-0071,0,16.4,2023-03-27T08:00:00
DT-DEMO-000065,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,7.6,2023-03-27T08:30:00
DT-DEMO-000065,Delivery Trip,delivery_stops,Sharif Medical District Hospital 30,ADDR-0059,1,4.3,2023-03-27T09:00:00
DT-DEMO-000065,Delivery Trip,delivery_stops,Rehman Diagnostics,ADDR-0178,1,9.2,2023-03-27T09:30:00
DT-DEMO-000066,Delivery Trip,delivery_stops,Jinnah Tertiary Hospital 15,ADDR-0029,1,9.3,2023-03-27T07:30:00
DT-DEMO-000066,Delivery Trip,delivery_stops,Fatima Memorial Private Hospital 34,ADDR-0067,1,13.4,2023-03-27T08:00:00
DT-DEMO-000066,Delivery Trip,delivery_stops,Lahore Diagnostics,ADDR-0166,1,16.6,2023-03-27T08:30:00
DT-DEMO-000066,Delivery Trip,delivery_stops,Shaukat Khanum Lab 102,ADDR-0182,1,5.6,2023-03-27T09:00:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Chughtai Tertiary Hospital 57,ADDR-0113,1,2.5,2023-03-27T05:30:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,19.7,2023-03-27T06:00:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,2.3,2023-03-27T06:30:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,24.5,2023-03-27T07:00:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Doctors General Hospital 73,ADDR-0145,1,5.7,2023-03-27T07:30:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Doctors Private Hospital 29,ADDR-0057,1,15.2,2023-03-27T08:00:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,12.3,2023-03-27T08:30:00
DT-DEMO-000067,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,21.3,2023-03-27T09:00:00
DT-DEMO-000068,Delivery Trip,delivery_stops,Fatima Memorial Tertiary Hospital 09,ADDR-0017,1,5.6,2023-03-27T06:30:00
DT-DEMO-000068,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,6.0,2023-03-27T07:00:00
DT-DEMO-000068,Delivery Trip,delivery_stops,Shaukat Khanum Lab,ADDR-0162,1,3.0,2023-03-27T07:30:00
DT-DEMO-000069,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,19.4,2023-03-28T06:30:00
DT-DEMO-000069,Delivery Trip,delivery_stops,Chughtai Lab 101,ADDR-0181,1,16.0,2023-03-28T07:00:00
DT-DEMO-000069,Delivery Trip,delivery_stops,Shalimar General Hospital 47,ADDR-0093,1,17.3,2023-03-28T07:30:00
DT-DEMO-000069,Delivery Trip,delivery_stops,Islamabad Diagnostics 105,ADDR-0185,1,16.1,2023-03-28T08:00:00
DT-DEMO-000070,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,6.0,2023-03-29T08:30:00
DT-DEMO-000070,Delivery Trip,delivery_stops,Medix Clinic,ADDR-0172,1,5.1,2023-03-29T09:00:00
DT-DEMO-000070,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 66,ADDR-0131,1,21.6,2023-03-29T09:30:00
DT-DEMO-000070,Delivery Trip,delivery_stops,IDC Lab 103,ADDR-0183,1,4.4,2023-03-29T10:00:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,1,15.1,2023-03-29T07:30:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,8.1,2023-03-29T08:00:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 13,ADDR-0025,1,8.9,2023-03-29T08:30:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Specialized Healthcare & Medical Education,ADDR-0208,1,21.1,2023-03-29T09:00:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,17.1,2023-03-29T09:30:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,20.4,2023-03-29T10:00:00
DT-DEMO-000071,Delivery Trip,delivery_stops,Excel Labs 104,ADDR-0184,1,22.1,2023-03-29T10:30:00
DT-DEMO-000072,Delivery Trip,delivery_stops,Punjab Diagnostic Center 113,ADDR-0193,1,19.8,2023-03-29T05:30:00
DT-DEMO-000072,Delivery Trip,delivery_stops,Services Specialized Hospital 04,ADDR-0007,1,4.1,2023-03-29T06:00:00
DT-DEMO-000072,Delivery Trip,delivery_stops,LifeLine General Hospital 11,ADDR-0021,1,2.7,2023-03-29T06:30:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Saleem Lab 119,ADDR-0199,1,20.4,2023-03-30T06:30:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 48,ADDR-0095,1,22.2,2023-03-30T07:00:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Noor Specialized Hospital 51,ADDR-0101,1,20.4,2023-03-30T07:30:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Services District Hospital 41,ADDR-0081,1,18.9,2023-03-30T08:00:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Doctors Tertiary Hospital 78,ADDR-0155,0,10.2,2023-03-30T08:30:00
DT-DEMO-000073,Delivery Trip,delivery_stops,Sir Ganga Ram District Hospital 08,ADDR-0015,1,24.6,2023-03-30T09:00:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Ittefaq General Hospital 25,ADDR-0049,1,20.2,2023-04-02T07:30:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,15.5,2023-04-02T08:00:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Punjab Medical Faculty,ADDR-0206,0,23.7,2023-04-02T08:30:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Ghurki Trust Specialized Hospital 31,ADDR-0061,1,5.1,2023-04-02T09:00:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Punjab Emergency Service (Rescue 1122),ADDR-0209,1,19.1,2023-04-02T09:30:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Sir Ganga Ram General Hospital 38,ADDR-0075,1,5.7,2023-04-02T10:00:00
DT-DEMO-000074,Delivery Trip,delivery_stops,Shaukat Khanum Teaching Hospital 50,ADDR-0099,0,19.9,2023-04-02T10:30:00
DT-DEMO-000075,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,6.3,2023-04-02T10:30:00
DT-DEMO-000075,Delivery Trip,delivery_stops,Sharif Medical Teaching Hospital 62,ADDR-0123,1,5.0,2023-04-02T11:00:00
DT-DEMO-000075,Delivery Trip,delivery_stops,Gulab Devi Tertiary Hospital 28,ADDR-0055,1,5.1,2023-04-02T11:30:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Children District Hospital 55,ADDR-0109,1,9.5,2023-04-02T05:30:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Sir Ganga Ram Tertiary Hospital 75,ADDR-0149,1,22.2,2023-04-02T06:00:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Ittefaq District Hospital 19,ADDR-0037,1,9.0,2023-04-02T06:30:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Health First Clinic 111,ADDR-0191,1,2.6,2023-04-02T07:00:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Islamabad Diagnostics,ADDR-0165,1,8.2,2023-04-02T07:30:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Prime Teaching Hospital 14,ADDR-0027,1,7.0,2023-04-02T08:00:00
DT-DEMO-000076,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,0,7.7,2023-04-02T08:30:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Directorate of Health Services Lahore,ADDR-0202,1,19.5,2023-04-03T06:30:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Dr. Essa Lab 116,ADDR-0196,1,3.6,2023-04-03T07:00:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Lahore Diagnostics 106,ADDR-0186,1,24.3,2023-04-03T07:30:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Shaukat Khanum District Hospital 45,ADDR-0089,0,13.6,2023-04-03T08:00:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Medicare Clinic 110,ADDR-0190,1,5.1,2023-04-03T08:30:00
DT-DEMO-000077,Delivery Trip,delivery_stops,Lady Willingdon Tertiary Hospital 60,ADDR-0119,0,20.1,2023-04-03T09:00:00
