name,naming_series,customer,transaction_date,delivery_date,company,status
SO-DEMO-000171,SO-.YYYY.-,Shalimar District Hospital 16,2023-05-15,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000172,SO-.YYYY.-,Qamar Lab,2023-05-16,2023-05-28,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000173,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2023-05-16,2023-05-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000174,SO-.YYYY.-,Shaukat Khanum Teaching Hospital 50,2023-05-17,2023-05-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000175,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2023-05-18,2023-05-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000176,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2023-05-18,2023-05-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000177,SO-.YYYY.-,Doctors Teaching Hospital 36,2023-05-19,2023-05-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000178,SO-.YYYY.-,Shalimar General Hospital 47,2023-05-19,2023-05-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000179,SO-.YYYY.-,Punjab Diagnostic Center 113,2023-05-19,2023-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000180,SO-.YYYY.-,City Lab,2023-05-19,2023-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000181,SO-.YYYY.-,Doctors Tertiary Hospital 78,2023-05-19,2023-06-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000182,SO-.YYYY.-,Shaukat Khanum Lab 102,2023-05-20,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000183,SO-.YYYY.-,Excel Labs,2023-05-20,2023-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000184,SO-.YYYY.-,Medicare Clinic,2023-05-20,2023-06-02,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000185,SO-.YYYY.-,Al-Razi Clinic,2023-05-20,2023-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000186,SO-.YYYY.-,One Health Lab 117,2023-05-21,2023-05-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000187,SO-.YYYY.-,Allied Lab,2023-05-21,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000188,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2023-05-21,2023-05-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000189,SO-.YYYY.-,Sharif Medical Tertiary Hospital 43,2023-05-21,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000190,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2023-05-22,2023-05-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000191,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2023-05-22,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000192,SO-.YYYY.-,City Care Tertiary Hospital 02,2023-05-22,2023-05-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000193,SO-.YYYY.-,Dr. Essa Lab 116,2023-05-22,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000194,SO-.YYYY.-,Medicare Clinic,2023-05-22,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000195,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2023-05-23,2023-05-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000196,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2023-05-23,2023-05-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000197,SO-.YYYY.-,IDC Lab 103,2023-05-24,2023-05-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000198,SO-.YYYY.-,Ittefaq General Hospital 25,2023-05-24,2023-06-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000199,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2023-05-25,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000200,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2023-05-25,2023-05-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000201,SO-.YYYY.-,LifeLine Teaching Hospital 74,2023-05-25,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000202,SO-.YYYY.-,Central Tertiary Hospital 07,2023-05-25,2023-05-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000203,SO-.YYYY.-,Health First Clinic,2023-05-25,2023-06-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000204,SO-.YYYY.-,City Care Tertiary Hospital 02,2023-05-25,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000205,SO-.YYYY.-,Medix Clinic 112,2023-05-25,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000206,SO-.YYYY.-,Directorate of Health Services Lahore,2023-05-25,2023-05-27,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000207,SO-.YYYY.-,Islamabad Diagnostics,2023-05-26,2023-06-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000208,SO-.YYYY.-,Qamar Lab 120,2023-05-26,2023-05-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000209,SO-.YYYY.-,National District Hospital 18,2023-05-26,2023-06-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000210,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2023-05-26,2023-06-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000211,SO-.YYYY.-,Specialized Healthcare & Medical Education,2023-05-27,2023-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000212,SO-.YYYY.-,Punjab Diagnostic Center 113,2023-05-27,2023-06-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000213,SO-.YYYY.-,Lahore Diagnostics 106,2023-05-27,2023-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000214,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2023-05-27,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000215,SO-.YYYY.-,Sharif Medical District Hospital 30,2023-05-27,2023-06-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000216,SO-.YYYY.-,Rehman Diagnostics 118,2023-05-29,2023-06-08,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000217,SO-.YYYY.-,Jinnah Tertiary Hospital 67,2023-05-29,2023-06-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000218,SO-.YYYY.-,Punjab AIDS Control Program,2023-05-29,2023-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000219,SO-.YYYY.-,Punjab Emergency Service (Rescue 1122),2023-05-30,2023-06-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000220,SO-.YYYY.-,Doctors Tertiary Hospital 78,2023-05-30,2023-06-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000221,SO-.YYYY.-,Medix Clinic,2023-05-30,2023-06-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000222,SO-.YYYY.-,Sharif Medical General Hospital 03,2023-05-31,2023-06-10,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000223,SO-.YYYY.-,Prime Tertiary Hospital 24,2023-05-31,2023-06-04,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000224,SO-.YYYY.-,Specialized Healthcare & Medical Education,2023-05-31,2023-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000225,SO-.YYYY.-,Punjab AIDS Control Program,2023-06-01,2023-06-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000226,SO-.YYYY.-,Punjab General Hospital 59,2023-06-02,2023-06-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000227,SO-.YYYY.-,Health First Clinic,2023-06-04,2023-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000228,SO-.YYYY.-,Doctors General Hospital 73,2023-06-05,2023-06-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000229,SO-.YYYY.-,Rehman Diagnostics 118,2023-06-05,2023-06-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000230,SO-.YYYY.-,Doctors General Hospital 73,2023-06-06,2023-06-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000231,SO-.YYYY.-,Medicare Clinic 110,2023-06-07,2023-06-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000232,SO-.YYYY.-,Lahore General Tertiary Hospital 27,2023-06-07,2023-06-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000233,SO-.YYYY.-,Islamabad Diagnostics 105,2023-06-08,2023-06-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000234,SO-.YYYY.-,Chughtai Tertiary Hospital 57,2023-06-08,2023-06-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000235,SO-.YYYY.-,Shaukat Khanum Lab 102,2023-06-09,2023-06-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000236,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2023-06-09,2023-06-12,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000237,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2023-06-09,2023-06-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000238,SO-.YYYY.-,Children District Hospital 55,2023-06-11,2023-06-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000239,SO-.YYYY.-,Ittefaq General Hospital 25,2023-06-11,2023-06-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000240,SO-.YYYY.-,Doctors Tertiary Hospital 78,2023-06-11,2023-06-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000241,SO-.YYYY.-,Sir Ganga Ram Tertiary Hospital 75,2023-06-13,2023-06-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000242,SO-.YYYY.-,Al-Rehman Tertiary Hospital 17,2023-06-13,2023-06-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000243,SO-.YYYY.-,LifeLine General Hospital 11,2023-06-13,2023-06-23,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000244,SO-.YYYY.-,Ittefaq General Hospital 25,2023-06-13,2023-06-19,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000245,SO-.YYYY.-,Surgimed General Hospital 58,2023-06-14,2023-06-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000246,SO-.YYYY.-,Al-Razi Clinic 109,2023-06-14,2023-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000247,SO-.YYYY.-,Punjab Diagnostic Center 113,2023-06-14,2023-06-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000248,SO-.YYYY.-,Excel Labs,2023-06-15,2023-06-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000249,SO-.YYYY.-,LifeLine Tertiary Hospital 64,2023-06-15,2023-06-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000250,SO-.YYYY.-,Shaukat Khanum Lab 102,2023-06-15,2023-06-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000251,SO-.YYYY.-,Hameed Latif District Hospital 26,2023-06-16,2023-06-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000252,SO-.YYYY.-,City Care Tertiary Hospital 02,2023-06-16,2023-06-18,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000253,SO-.YYYY.-,One Health Lab,2023-06-16,2023-06-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000254,SO-.YYYY.-,Excel Labs,2023-06-17,2023-07-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000255,SO-.YYYY.-,Chughtai Lab,2023-06-17,2023-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000256,SO-.YYYY.-,Dr. Essa Lab 116,2023-06-17,2023-07-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000257,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2023-06-18,2023-06-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000258,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2023-06-20,2023-07-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000259,SO-.YYYY.-,Al-Razi Clinic,2023-06-20,2023-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000260,SO-.YYYY.-,Shalimar General Hospital 47,2023-06-21,2023-07-05,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000261,SO-.YYYY.-,IDC Lab 103,2023-06-21,2023-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000262,SO-.YYYY.-,Qamar Lab,2023-06-23,2023-06-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000263,SO-.YYYY.-,Shaukat Khanum Lab 102,2023-06-24,2023-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000264,SO-.YYYY.-,Medix Clinic,2023-06-24,2023-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000265,SO-.YYYY.-,Noor District Hospital 68,2023-06-24,2023-06-28,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000266,SO-.YYYY.-,Punjab Environmental Protection Agency,2023-06-25,2023-07-02,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000267,SO-.YYYY.-,Gulab Devi Tertiary Hospital 13,2023-06-25,2023-07-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000268,SO-.YYYY.-,Jinnah Tertiary Hospital 32,2023-06-25,2023-07-07,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000269,SO-.YYYY.-,Lahore General District Hospital 69,2023-06-28,2023-06-30,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000270,SO-.YYYY.-,Qamar Lab 120,2023-06-29,2023-07-06,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000271,SO-.YYYY.-,Punjab Medical Faculty,2023-06-29,2023-07-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000272,SO-.YYYY.-,Central District Hospital 53,2023-06-29,2023-07-04,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000273,SO-.YYYY.-,Ittefaq District Hospital 19,2023-06-30,2023-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000274,SO-.YYYY.-,LifeLine General Hospital 11,2023-06-30,2023-07-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000275,SO-.YYYY.-,Punjab General Hospital 59,2023-07-01,2023-07-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000276,SO-.YYYY.-,Services Specialized Hospital 04,2023-07-01,2023-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000277,SO-.YYYY.-,National District Hospital 18,2023-07-01,2023-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000278,SO-.YYYY.-,Sir Ganga Ram General Hospital 54,2023-07-01,2023-07-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000279,SO-.YYYY.-,Gulab Devi Tertiary Hospital 28,2023-07-01,2023-07-03,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000280,SO-.YYYY.-,Doctors Tertiary Hospital 66,2023-07-01,2023-07-11,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000281,SO-.YYYY.-,Shalimar District Hospital 16,2023-07-02,2023-07-08,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000282,SO-.YYYY.-,Dr. Essa Lab 116,2023-07-03,2023-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000283,SO-.YYYY.-,Rehman Diagnostics,2023-07-03,2023-07-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000284,SO-.YYYY.-,Surgimed General Hospital 58,2023-07-04,2023-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000285,SO-.YYYY.-,Specialized Healthcare & Medical Education,2023-07-04,2023-07-06,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000286,SO-.YYYY.-,Children District Hospital 55,2023-07-05,2023-07-09,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000287,SO-.YYYY.-,Saleem Lab 119,2023-07-06,2023-07-14,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000288,SO-.YYYY.-,Primary & Secondary Healthcare Dept,2023-07-07,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000289,SO-.YYYY.-,Prime Tertiary Hospital 24,2023-07-07,2023-07-13,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000290,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2023-07-07,2023-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000291,SO-.YYYY.-,Children Teaching Hospital 80,2023-07-07,2023-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000292,SO-.YYYY.-,Excel Labs 104,2023-07-08,2023-07-12,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000293,SO-.YYYY.-,Rehman Diagnostics,2023-07-08,2023-07-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000294,SO-.YYYY.-,Qamar Lab,2023-07-08,2023-07-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000295,SO-.YYYY.-,Agha Khan Lab Lahore,2023-07-08,2023-07-14,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000296,SO-.YYYY.-,Hameed Latif District Hospital 26,2023-07-09,2023-07-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000297,SO-.YYYY.-,Services Specialized Hospital 04,2023-07-09,2023-07-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000298,SO-.YYYY.-,Punjab Tertiary Hospital 37,2023-07-09,2023-07-17,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000299,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 60,2023-07-09,2023-07-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000300,SO-.YYYY.-,Punjab Health Department,2023-07-11,2023-07-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000301,SO-.YYYY.-,Shalimar General Hospital 47,2023-07-11,2023-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000302,SO-.YYYY.-,Lady Willingdon Tertiary Hospital 06,2023-07-12,2023-07-15,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000303,SO-.YYYY.-,Ghurki Trust Specialized Hospital 48,2023-07-12,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000304,SO-.YYYY.-,Agha Khan Lab Lahore,2023-07-12,2023-07-16,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000305,SO-.YYYY.-,Ghurki Trust Specialized Hospital 31,2023-07-12,2023-07-21,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000306,SO-.YYYY.-,Noor Teaching Hospital 76,2023-07-12,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000307,SO-.YYYY.-,Doctors Teaching Hospital 36,2023-07-12,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000308,SO-.YYYY.-,City Care Tertiary Hospital 20,2023-07-12,2023-07-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000309,SO-.YYYY.-,Dr. Essa Lab,2023-07-12,2023-07-21,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000310,SO-.YYYY.-,Mayo District Hospital 01,2023-07-13,2023-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000311,SO-.YYYY.-,Prime Teaching Hospital 14,2023-07-13,2023-07-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000312,SO-.YYYY.-,Excel Labs,2023-07-14,2023-07-27,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000313,SO-.YYYY.-,Shalimar General Hospital 47,2023-07-14,2023-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000314,SO-.YYYY.-,Dr. Essa Lab,2023-07-14,2023-07-16,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000315,SO-.YYYY.-,Shalimar District Hospital 16,2023-07-14,2023-07-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000316,SO-.YYYY.-,Medicare Clinic 110,2023-07-14,2023-07-17,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000317,SO-.YYYY.-,Chughtai Lab,2023-07-14,2023-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000318,SO-.YYYY.-,Surgimed District Hospital 23,2023-07-14,2023-07-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000319,SO-.YYYY.-,Punjab Tertiary Hospital 37,2023-07-15,2023-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000320,SO-.YYYY.-,Lahore Diagnostics 106,2023-07-15,2023-07-22,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000321,SO-.YYYY.-,Surgimed District Hospital 23,2023-07-15,2023-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000322,SO-.YYYY.-,Gulab Devi Specialized Hospital 22,2023-07-15,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000323,SO-.YYYY.-,Shalimar General Hospital 47,2023-07-16,2023-07-19,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000324,SO-.YYYY.-,Sharif Medical Teaching Hospital 62,2023-07-16,2023-07-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Bill
SO-DEMO-000325,SO-.YYYY.-,Medix Clinic 112,2023-07-16,2023-07-18,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000326,SO-.YYYY.-,Fatima Memorial District Hospital 65,2023-07-16,2023-07-22,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000327,SO-.YYYY.-,Punjab General Hospital 59,2023-07-16,2023-07-24,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000328,SO-.YYYY.-,Prime Teaching Hospital 14,2023-07-16,2023-07-25,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000329,SO-.YYYY.-,Lahore Diagnostics,2023-07-16,2023-07-23,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000330,SO-.YYYY.-,Lahore Diagnostics,2023-07-16,2023-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000331,SO-.YYYY.-,Sir Ganga Ram District Hospital 08,2023-07-17,2023-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000332,SO-.YYYY.-,Qamar Lab,2023-07-17,2023-07-20,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000333,SO-.YYYY.-,Allied Lab 114,2023-07-18,2023-07-30,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000334,SO-.YYYY.-,Chughtai Lab,2023-07-18,2023-07-24,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000335,SO-.YYYY.-,Chughtai Lab,2023-07-18,2023-08-01,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000336,SO-.YYYY.-,Shalimar General Hospital 47,2023-07-19,2023-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000337,SO-.YYYY.-,Punjab Diagnostic Center 113,2023-07-19,2023-07-25,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000338,SO-.YYYY.-,Saleem Lab 119,2023-07-20,2023-07-31,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000339,SO-.YYYY.-,Allied Lab,2023-07-20,2023-08-01,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
SO-DEMO-000340,SO-.YYYY.-,Services Specialized Hospital 04,2023-07-21,2023-07-26,EnXi Biomedical & Waste Management (Pvt) Ltd,Completed
SO-DEMO-000341,SO-.YYYY.-,Children District Hospital 55,2023-07-21,2023-07-29,EnXi Biomedical & Waste Management (Pvt) Ltd,To Deliver and Bill
