parent,parenttype,parentfield,item_code,qty,uom,warehouse,rate
SO-DEMO-000249,Sales Order,items,SVC-PATH,769,Kg,,266
SO-DEMO-000249,Sales Order,items,CNT-013,32,Nos,Central Warehouse - ENXI,1006
SO-DEMO-000250,Sales Order,items,SVC-JAN-004,559,Nos,,570
SO-DEMO-000251,Sales Order,items,SVC-JAN-002,721,Nos,,531
SO-DEMO-000252,Sales Order,items,SVC-JAN-003,1702,Nos,,289
SO-DEMO-000252,Sales Order,items,CNT-016,16,Nos,Central Warehouse - ENXI,884
SO-DEMO-000253,Sales Order,items,SVC-TRN-011,1306,Nos,,595
SO-DEMO-000254,Sales Order,items,SVC-JAN-002,381,Nos,,164
SO-DEMO-000255,Sales Order,items,SVC-TRN-009,1598,Nos,,603
SO-DEMO-000256,Sales Order,items,SVC-JAN-004,502,Nos,,346
SO-DEMO-000257,Sales Order,items,SVC-JAN-001,1805,Nos,,528
SO-DEMO-000257,Sales Order,items,CNT-018,29,Nos,Central Warehouse - ENXI,1571
SO-DEMO-000258,Sales Order,items,SVC-JAN-004,1484,Nos,,446
SO-DEMO-000258,Sales Order,items,CNT-018,45,Nos,Central Warehouse - ENXI,3236
SO-DEMO-000259,Sales Order,items,SVC-INF,1472,Kg,,585
SO-DEMO-000259,Sales Order,items,CNT-014,12,Nos,Central Warehouse - ENXI,1932
SO-DEMO-000260,Sales Order,items,SVC-TRN-007,1855,Nos,,639
SO-DEMO-000261,Sales Order,items,SVC-SHRP,849,Kg,,178
SO-DEMO-000261,Sales Order,items,CNT-014,22,Nos,Central Warehouse - ENXI,1318
SO-DEMO-000261,Sales Order,items,SPR-044,2,Nos,Central Warehouse - ENXI,2387279
SO-DEMO-000262,Sales Order,items,SVC-TRN-011,80,Nos,,260
SO-DEMO-000263,Sales Order,items,SVC-TRN-011,311,Nos,,350
SO-DEMO-000264,Sales Order,items,SVC-JAN-002,963,Nos,,288
SO-DEMO-000265,Sales Order,items,SVC-SHRP,351,Kg,,263
SO-DEMO-000265,Sales Order,items,SPR-045,2,Nos,Central Warehouse - ENXI,1109688
SO-DEMO-000266,Sales Order,items,SVC-TRN-007,758,Nos,,752
SO-DEMO-000267,Sales Order,items,SVC-JAN-005,1727,Nos,,800
SO-DEMO-000267,Sales Order,items,CNT-016,37,Nos,Central Warehouse - ENXI,1932
SO-DEMO-000268,Sales Order,items,SVC-JAN-001,1081,Nos,,482
SO-DEMO-000269,Sales Order,items,SVC-TRN-007,571,Nos,,462
SO-DEMO-000270,Sales Order,items,SVC-CYTO,1781,Kg,,228
SO-DEMO-000270,Sales Order,items,CNT-015,14,Nos,Central Warehouse - ENXI,4165
SO-DEMO-000271,Sales Order,items,SVC-SHRP,973,Kg,,598
SO-DEMO-000272,Sales Order,items,SVC-GEN,1052,Kg,,323
SO-DEMO-000272,Sales Order,items,CNT-020,39,Nos,Central Warehouse - ENXI,3608
SO-DEMO-000273,Sales Order,items,SVC-INF,1391,Kg,,705
SO-DEMO-000273,Sales Order,items,CNT-013,43,Nos,Central Warehouse - ENXI,3670
SO-DEMO-000274,Sales Order,items,SVC-CYTO,117,Kg,,545
SO-DEMO-000275,Sales Order,items,SVC-TRN-010,1749,Nos,,298
SO-DEMO-000275,Sales Order,items,CNT-015,26,Nos,Central Warehouse - ENXI,2380
SO-DEMO-000276,Sales Order,items,SVC-TRN-010,191,Nos,,555
SO-DEMO-000277,Sales Order,items,SVC-GEN,621,Kg,,410
SO-DEMO-000277,Sales Order,items,CNT-017,21,Nos,Central Warehouse - ENXI,2645
SO-DEMO-000278,Sales Order,items,SVC-SHRP,1023,Kg,,767
SO-DEMO-000279,Sales Order,items,SVC-JAN-001,1368,Nos,,760
SO-DEMO-000279,Sales Order,items,CNT-020,34,Nos,Central Warehouse - ENXI,4615
SO-DEMO-000280,Sales Order,items,SVC-TRN-007,1250,Nos,,690
SO-DEMO-000281,Sales Order,items,SVC-TRN-009,1235,Nos,,286
SO-DEMO-000282,Sales Order,items,SVC-JAN-002,821,Nos,,388
SO-DEMO-000282,Sales Order,items,CNT-013,43,Nos,Central Warehouse - ENXI,4927
SO-DEMO-000283,Sales Order,items,SVC-GEN,598,Kg,,285
SO-DEMO-000284,Sales Order,items,SVC-GEN,1117,Kg,,391
SO-DEMO-000284,Sales Order,items,CNT-013,14,Nos,Central Warehouse - ENXI,1423
SO-DEMO-000285,Sales Order,items,SVC-GEN,1982,Kg,,730
SO-DEMO-000285,Sales Order,items,CNT-014,38,Nos,Central Warehouse - ENXI,4716
SO-DEMO-000286,Sales Order,items,SVC-PHRM,141,Kg,,269
SO-DEMO-000286,Sales Order,items,CNT-015,16,Nos,Central Warehouse - ENXI,517
SO-DEMO-000286,Sales Order,items,BIO-00056,3,Nos,Central Warehouse - ENXI,1768748
SO-DEMO-000287,Sales Order,items,SVC-PHRM,142,Kg,,180
SO-DEMO-000288,Sales Order,items,SVC-PHRM,72,Kg,,710
SO-DEMO-000288,Sales Order,items,CNT-016,17,Nos,Central Warehouse - ENXI,3552
SO-DEMO-000289,Sales Order,items,SVC-JAN-001,1888,Nos,,716
SO-DEMO-000289,Sales Order,items,CNT-017,46,Nos,Central Warehouse - ENXI,2498
SO-DEMO-000290,Sales Order,items,SVC-PATH,1660,Kg,,644
SO-DEMO-000290,Sales Order,items,CNT-020,46,Nos,Central Warehouse - ENXI,1632
SO-DEMO-000291,Sales Order,items,SVC-JAN-004,1754,Nos,,250
SO-DEMO-000291,Sales Order,items,CNT-015,6,Nos,Central Warehouse - ENXI,4244
SO-DEMO-000292,Sales Order,items,SVC-JAN-005,1723,Nos,,435
SO-DEMO-000293,Sales Order,items,SVC-JAN-004,90,Nos,,197
SO-DEMO-000294,Sales Order,items,SVC-SHRP,201,Kg,,163
SO-DEMO-000295,Sales Order,items,SVC-SHRP,1491,Kg,,380
SO-DEMO-000295,Sales Order,items,SPR-040,3,Nos,Central Warehouse - ENXI,1508665
SO-DEMO-000296,Sales Order,items,SVC-JAN-002,1631,Nos,,783
SO-DEMO-000297,Sales Order,items,SVC-CYTO,930,Kg,,579
SO-DEMO-000298,Sales Order,items,SVC-JAN-006,376,Nos,,547
SO-DEMO-000299,Sales Order,items,SVC-TRN-011,1187,Nos,,682
SO-DEMO-000300,Sales Order,items,SVC-SHRP,795,Kg,,181
SO-DEMO-000301,Sales Order,items,SVC-SHRP,1216,Kg,,615
SO-DEMO-000301,Sales Order,items,SPR-050,1,Nos,Central Warehouse - ENXI,680597
SO-DEMO-000302,Sales Order,items,SVC-TRN-007,1854,Nos,,517
SO-DEMO-000303,Sales Order,items,SVC-JAN-003,211,Nos,,716
SO-DEMO-000304,Sales Order,items,SVC-TRN-008,789,Nos,,493
SO-DEMO-000305,Sales Order,items,SVC-TRN-008,645,Nos,,242
SO-DEMO-000306,Sales Order,items,SVC-GEN,1655,Kg,,226
SO-DEMO-000306,Sales Order,items,CNT-020,14,Nos,Central Warehouse - ENXI,2796
SO-DEMO-000306,Sales Order,items,BIO-00057,3,Nos,Central Warehouse - ENXI,1839519
SO-DEMO-000307,Sales Order,items,SVC-GEN,383,Kg,,294
SO-DEMO-000308,Sales Order,items,SVC-JAN-002,1526,Nos,,525
SO-DEMO-000308,Sales Order,items,CNT-014,11,Nos,Central Warehouse - ENXI,3339
SO-DEMO-000309,Sales Order,items,SVC-JAN-004,941,Nos,,667
SO-DEMO-000309,Sales Order,items,CNT-014,13,Nos,Central Warehouse - ENXI,3507
SO-DEMO-000310,Sales Order,items,SVC-INF,1971,Kg,,200
SO-DEMO-000310,Sales Order,items,CNT-018,19,Nos,Central Warehouse - ENXI,3303
SO-DEMO-000311,Sales Order,items,SVC-CYTO,1744,Kg,,289
SO-DEMO-000311,Sales Order,items,CNT-019,16,Nos,Central Warehouse - ENXI,4621
SO-DEMO-000312,Sales Order,items,SVC-INF,169,Kg,,241
SO-DEMO-000313,Sales Order,items,SVC-TRN-008,542,Nos,,242
SO-DEMO-000313,Sales Order,items,CNT-018,9,Nos,Central Warehouse - ENXI,3690
SO-DEMO-000314,Sales Order,items,SVC-SHRP,170,Kg,,509
SO-DEMO-000315,Sales Order,items,SVC-JAN-005,52,Nos,,775
SO-DEMO-000315,Sales Order,items,CNT-019,11,Nos,Central Warehouse - ENXI,1205
SO-DEMO-000316,Sales Order,items,SVC-JAN-005,515,Nos,,601
SO-DEMO-000316,Sales Order,items,CNT-014,17,Nos,Central Warehouse - ENXI,859
SO-DEMO-000316,Sales Order,items,CNT-016,2,Nos,Central Warehouse - ENXI,2639942
SO-DEMO-000317,Sales Order,items,SVC-INF,1040,Kg,,412
SO-DEMO-000318,Sales Order,items,SVC-JAN-003,1200,Nos,,485
SO-DEMO-000319,Sales Order,items,SVC-TRN-010,1009,Nos,,573
SO-DEMO-000320,Sales Order,items,SVC-JAN-002,621,Nos,,633
SO-DEMO-000321,Sales Order,items,SVC-CHEM,1021,Kg,,357
SO-DEMO-000322,Sales Order,items,SVC-PATH,578,Kg,,490
SO-DEMO-000322,Sales Order,items,CNT-017,40,Nos,Central Warehouse - ENXI,3803
SO-DEMO-000323,Sales Order,items,SVC-JAN-003,486,Nos,,518
SO-DEMO-000324,Sales Order,items,SVC-TRN-007,1135,Nos,,211
SO-DEMO-000325,Sales Order,items,SVC-TRN-008,446,Nos,,752
SO-DEMO-000326,Sales Order,items,SVC-TRN-010,449,Nos,,710
SO-DEMO-000327,Sales Order,items,SVC-JAN-006,1923,Nos,,291
SO-DEMO-000328,Sales Order,items,SVC-JAN-002,1493,Nos,,201
SO-DEMO-000329,Sales Order,items,SVC-JAN-005,863,Nos,,313
SO-DEMO-000329,Sales Order,items,CNT-014,5,Nos,Central Warehouse - ENXI,778
SO-DEMO-000330,Sales Order,items,SVC-PHRM,137,Kg,,655
SO-DEMO-000331,Sales Order,items,SVC-PHRM,1871,Kg,,389
SO-DEMO-000331,Sales Order,items,CNT-013,11,Nos,Central Warehouse - ENXI,4290
SO-DEMO-000332,Sales Order,items,SVC-INF,341,Kg,,486
SO-DEMO-000333,Sales Order,items,SVC-PATH,1456,Kg,,331
SO-DEMO-000333,Sales Order,items,CNT-012,30,Nos,Central Warehouse - ENXI,3538
SO-DEMO-000334,Sales Order,items,SVC-GEN,51,Kg,,234
SO-DEMO-000335,Sales Order,items,SVC-JAN-005,1835,Nos,,210
SO-DEMO-000335,Sales Order,items,CNT-018,49,Nos,Central Warehouse - ENXI,915
SO-DEMO-000335,Sales Order,items,CNT-019,2,Nos,Central Warehouse - ENXI,1050092
SO-DEMO-000336,Sales Order,items,SVC-JAN-002,951,Nos,,798
SO-DEMO-000337,Sales Order,items,SVC-TRN-009,254,Nos,,603
SO-DEMO-000338,Sales Order,items,SVC-PATH,1956,Kg,,512
SO-DEMO-000339,Sales Order,items,SVC-JAN-001,1414,Nos,,217
SO-DEMO-000339,Sales Order,items,CNT-018,23,Nos,Central Warehouse - ENXI,2271
SO-DEMO-000340,Sales Order,items,SVC-PHRM,56,Kg,,434
SO-DEMO-000341,Sales Order,items,SVC-TRN-010,1302,Nos,,441
SO-DEMO-000341,Sales Order,items,CNT-020,24,Nos,Central Warehouse - ENXI,1268
SO-DEMO-000342,Sales Order,items,SVC-GEN,1167,Kg,,517
SO-DEMO-000343,Sales Order,items,SVC-JAN-004,350,Nos,,196
SO-DEMO-000343,Sales Order,items,CNT-015,2,Nos,Central Warehouse - ENXI,2192176
SO-DEMO-000344,Sales Order,items,SVC-JAN-006,1219,Nos,,588
SO-DEMO-000345,Sales Order,items,SVC-JAN-006,1518,Nos,,599
SO-DEMO-000345,Sales Order,items,BIO-00056,1,Nos,Central Warehouse - ENXI,2158996
SO-DEMO-000346,Sales Order,items,SVC-CYTO,1406,Kg,,348
SO-DEMO-000347,Sales Order,items,SVC-INF,854,Kg,,652
SO-DEMO-000348,Sales Order,items,SVC-INF,496,Kg,,314
SO-DEMO-000349,Sales Order,items,SVC-JAN-006,691,Nos,,411
SO-DEMO-000349,Sales Order,items,CNT-018,16,Nos,Central Warehouse - ENXI,2841
SO-DEMO-000350,Sales Order,items,SVC-PATH,1335,Kg,,341
SO-DEMO-000351,Sales Order,items,SVC-JAN-003,727,Nos,,247
SO-DEMO-000351,Sales Order,items,CNT-012,41,Nos,Central Warehouse - ENXI,826
SO-DEMO-000352,Sales Order,items,SVC-JAN-005,550,Nos,,155
SO-DEMO-000353,Sales Order,items,SVC-JAN-001,78,Nos,,305
SO-DEMO-000354,Sales Order,items,SVC-JAN-001,1677,Nos,,289
SO-DEMO-000354,Sales Order,items,FUEL-055,2,Nos,Central Warehouse - ENXI,2064861
SO-DEMO-000355,Sales Order,items,SVC-TRN-011,1667,Nos,,706
SO-DEMO-000356,Sales Order,items,SVC-TRN-007,688,Nos,,321
SO-DEMO-000357,Sales Order,items,SVC-INF,1861,Kg,,294
SO-DEMO-000358,Sales Order,items,SVC-TRN-008,998,Nos,,175
SO-DEMO-000359,Sales Order,items,SVC-JAN-005,1774,Nos,,315
SO-DEMO-000359,Sales Order,items,CNT-020,5,Nos,Central Warehouse - ENXI,1982
SO-DEMO-000360,Sales Order,items,SVC-GEN,188,Kg,,511
SO-DEMO-000361,Sales Order,items,SVC-TRN-009,1530,Nos,,154
SO-DEMO-000362,Sales Order,items,SVC-TRN-010,944,Nos,,366
SO-DEMO-000363,Sales Order,items,SVC-JAN-004,1215,Nos,,624
SO-DEMO-000364,Sales Order,items,SVC-TRN-010,141,Nos,,201
SO-DEMO-000365,Sales Order,items,SVC-CYTO,187,Kg,,710
SO-DEMO-000366,Sales Order,items,SVC-TRN-009,1891,Nos,,326
SO-DEMO-000367,Sales Order,items,SVC-TRN-010,332,Nos,,322
SO-DEMO-000368,Sales Order,items,SVC-TRN-011,487,Nos,,779
SO-DEMO-000368,Sales Order,items,CNT-014,45,Nos,Central Warehouse - ENXI,2373
SO-DEMO-000369,Sales Order,items,SVC-SHRP,618,Kg,,435
SO-DEMO-000370,Sales Order,items,SVC-TRN-010,1581,Nos,,262
SO-DEMO-000370,Sales Order,items,CNT-017,41,Nos,Central Warehouse - ENXI,2107
SO-DEMO-000371,Sales Order,items,SVC-CHEM,123,Kg,,799
SO-DEMO-000371,Sales Order,items,CNT-012,22,Nos,Central Warehouse - ENXI,1722
SO-DEMO-000372,Sales Order,items,SVC-TRN-009,785,Nos,,280
SO-DEMO-000373,Sales Order,items,SVC-PATH,1890,Kg,,283
SO-DEMO-000374,Sales Order,items,SVC-JAN-006,453,Nos,,152
SO-DEMO-000375,Sales Order,items,SVC-JAN-001,1964,Nos,,600
SO-DEMO-000376,Sales Order,items,SVC-JAN-001,320,Nos,,222
SO-DEMO-000377,Sales Order,items,SVC-TRN-009,661,Nos,,537
SO-DEMO-000377,Sales Order,items,PPE-022,3,Nos,Central Warehouse - ENXI,3291844
SO-DEMO-000378,Sales Order,items,SVC-JAN-002,557,Nos,,704
SO-DEMO-000378,Sales Order,items,CLN-036,2,Nos,Central Warehouse - ENXI,830326
SO-DEMO-000379,Sales Order,items,SVC-CYTO,1972,Kg,,271
SO-DEMO-000379,Sales Order,items,CNT-015,2,Nos,Central Warehouse - ENXI,1852311
SO-DEMO-000380,Sales Order,items,SVC-TRN-008,1592,Nos,,191
SO-DEMO-000381,Sales Order,items,SVC-TRN-010,1696,Nos,,553
SO-DEMO-000381,Sales Order,items,SPR-049,2,Nos,Central Warehouse - ENXI,3416536
SO-DEMO-000382,Sales Order,items,SVC-TRN-008,933,Nos,,550
SO-DEMO-000383,Sales Order,items,SVC-TRN-007,754,Nos,,158
SO-DEMO-000384,Sales Order,items,SVC-CHEM,1783,Kg,,322
SO-DEMO-000385,Sales Order,items,SVC-CHEM,573,Kg,,371
SO-DEMO-000386,Sales Order,items,SVC-JAN-004,595,Nos,,304
SO-DEMO-000386,Sales Order,items,CNT-020,37,Nos,Central Warehouse - ENXI,821
SO-DEMO-000387,Sales Order,items,SVC-PHRM,1565,Kg,,787
SO-DEMO-000388,Sales Order,items,SVC-SHRP,1397,Kg,,765
SO-DEMO-000389,Sales Order,items,SVC-JAN-004,1698,Nos,,395
SO-DEMO-000390,Sales Order,items,SVC-JAN-005,1415,Nos,,208
SO-DEMO-000391,Sales Order,items,SVC-PATH,1706,Kg,,396
SO-DEMO-000391,Sales Order,items,CNT-017,47,Nos,Central Warehouse - ENXI,4833
SO-DEMO-000392,Sales Order,items,SVC-JAN-005,1818,Nos,,628
SO-DEMO-000393,Sales Order,items,SVC-TRN-008,872,Nos,,750
SO-DEMO-000394,Sales Order,items,SVC-CYTO,788,Kg,,395
SO-DEMO-000395,Sales Order,items,SVC-TRN-010,832,Nos,,215
SO-DEMO-000396,Sales Order,items,SVC-JAN-004,634,Nos,,528
SO-DEMO-000396,Sales Order,items,CNT-012,41,Nos,Central Warehouse - ENXI,3220
SO-DEMO-000397,Sales Order,items,SVC-JAN-004,429,Nos,,558
SO-DEMO-000398,Sales Order,items,SVC-JAN-006,668,Nos,,607
SO-DEMO-000398,Sales Order,items,CNT-015,5,Nos,Central Warehouse - ENXI,4212
SO-DEMO-000399,Sales Order,items,SVC-JAN-005,1641,Nos,,752
SO-DEMO-000400,Sales Order,items,SVC-PATH,1417,Kg,,421
SO-DEMO-000401,Sales Order,items,SVC-TRN-007,1722,Nos,,269
SO-DEMO-000402,Sales Order,items,SVC-TRN-008,1210,Nos,,572
SO-DEMO-000402,Sales Order,items,CNT-019,19,Nos,Central Warehouse - ENXI,1354
SO-DEMO-000403,Sales Order,items,SVC-PHRM,1065,Kg,,693
SO-DEMO-000404,Sales Order,items,SVC-JAN-005,1544,Nos,,712
SO-DEMO-000405,Sales Order,items,SVC-CYTO,792,Kg,,436
SO-DEMO-000406,Sales Order,items,SVC-JAN-002,596,Nos,,660
SO-DEMO-000406,Sales Order,items,CNT-019,17,Nos,Central Warehouse - ENXI,1840
SO-DEMO-000407,Sales Order,items,SVC-TRN-007,1681,Nos,,499
SO-DEMO-000408,Sales Order,items,SVC-TRN-008,320,Nos,,741
SO-DEMO-000409,Sales Order,items,SVC-TRN-008,56,Nos,,264
SO-DEMO-000409,Sales Order,items,CNT-012,46,Nos,Central Warehouse - ENXI,882
SO-DEMO-000410,Sales Order,items,SVC-TRN-011,178,Nos,,175
SO-DEMO-000411,Sales Order,items,SVC-CHEM,1040,Kg,,332
SO-DEMO-000411,Sales Order,items,PPE-023,2,Nos,Central Warehouse - ENXI,2092443
SO-DEMO-000412,Sales Order,items,SVC-INF,1287,Kg,,458
SO-DEMO-000412,Sales Order,items,CNT-013,18,Nos,Central Warehouse - ENXI,3760
SO-DEMO-000413,Sales Order,items,SVC-PATH,456,Kg,,274
SO-DEMO-000413,Sales Order,items,CNT-017,27,Nos,Central Warehouse - ENXI,1762
SO-DEMO-000414,Sales Order,items,SVC-GEN,1228,Kg,,796
SO-DEMO-000415,Sales Order,items,SVC-JAN-005,1744,Nos,,368
SO-DEMO-000416,Sales Order,items,SVC-JAN-001,1482,Nos,,780
SO-DEMO-000416,Sales Order,items,CNT-020,43,Nos,Central Warehouse - ENXI,1927
SO-DEMO-000416,Sales Order,items,CLN-035,2,Nos,Central Warehouse - ENXI,3049060
SO-DEMO-000417,Sales Order,items,SVC-JAN-001,314,Nos,,382
SO-DEMO-000417,Sales Order,items,CLN-034,1,Nos,Central Warehouse - ENXI,2119403
SO-DEMO-000418,Sales Order,items,SVC-TRN-011,990,Nos,,196
SO-DEMO-000419,Sales Order,items,SVC-TRN-010,1702,Nos,,312
SO-DEMO-000420,Sales Order,items,SVC-TRN-009,305,Nos,,309
SO-DEMO-000421,Sales Order,items,SVC-GEN,1496,Kg,,241
SO-DEMO-000422,Sales Order,items,SVC-TRN-011,1810,Nos,,414
SO-DEMO-000423,Sales Order,items,SVC-CHEM,347,Kg,,364
SO-DEMO-000424,Sales Order,items,SVC-TRN-010,84,Nos,,799
SO-DEMO-000424,Sales Order,items,CNT-016,21,Nos,Central Warehouse - ENXI,1761
SO-DEMO-000425,Sales Order,items,SVC-GEN,1553,Kg,,512
SO-DEMO-000426,Sales Order,items,SVC-PATH,1893,Kg,,548
SO-DEMO-000426,Sales Order,items,CNT-019,20,Nos,Central Warehouse - ENXI,1046
SO-DEMO-000427,Sales Order,items,SVC-JAN-002,862,Nos,,653
SO-DEMO-000427,Sales Order,items,CNT-015,5,Nos,Central Warehouse - ENXI,4477
SO-DEMO-000428,Sales Order,items,SVC-PHRM,1387,Kg,,725
SO-DEMO-000428,Sales Order,items,FUEL-054,1,Nos,Central Warehouse - ENXI,1071704
SO-DEMO-000429,Sales Order,items,SVC-PATH,1091,Kg,,443
SO-DEMO-000430,Sales Order,items,SVC-JAN-006,179,Nos,,471
SO-DEMO-000431,Sales Order,items,SVC-JAN-002,1214,Nos,,224
SO-DEMO-000432,Sales Order,items,SVC-TRN-007,1525,Nos,,424
SO-DEMO-000432,Sales Order,items,CNT-017,26,Nos,Central Warehouse - ENXI,4008
SO-DEMO-000433,Sales Order,items,SVC-CYTO,1260,Kg,,478
SO-DEMO-000434,Sales Order,items,SVC-INF,1711,Kg,,290
SO-DEMO-000434,Sales Order,items,CNT-014,32,Nos,Central Warehouse - ENXI,1796
SO-DEMO-000435,Sales Order,items,SVC-PHRM,328,Kg,,241
SO-DEMO-000435,Sales Order,items,CNT-013,17,Nos,Central Warehouse - ENXI,2495
SO-DEMO-000436,Sales Order,items,SVC-TRN-008,1139,Nos,,730
SO-DEMO-000437,Sales Order,items,SVC-GEN,923,Kg,,652
SO-DEMO-000438,Sales Order,items,SVC-JAN-006,1432,Nos,,178
SO-DEMO-000439,Sales Order,items,SVC-TRN-007,771,Nos,,392
SO-DEMO-000440,Sales Order,items,SVC-SHRP,1340,Kg,,541
SO-DEMO-000441,Sales Order,items,SVC-PHRM,346,Kg,,196
SO-DEMO-000441,Sales Order,items,CNT-013,27,Nos,Central Warehouse - ENXI,692
SO-DEMO-000442,Sales Order,items,SVC-JAN-002,629,Nos,,726
SO-DEMO-000443,Sales Order,items,SVC-PATH,52,Kg,,293
SO-DEMO-000444,Sales Order,items,SVC-TRN-011,1412,Nos,,595
SO-DEMO-000445,Sales Order,items,SVC-JAN-003,1862,Nos,,241
SO-DEMO-000446,Sales Order,items,SVC-JAN-002,1806,Nos,,488
SO-DEMO-000446,Sales Order,items,CNT-018,20,Nos,Central Warehouse - ENXI,3391
SO-DEMO-000447,Sales Order,items,SVC-PATH,1255,Kg,,545
SO-DEMO-000448,Sales Order,items,SVC-SHRP,275,Kg,,800
SO-DEMO-000449,Sales Order,items,SVC-CYTO,151,Kg,,529
SO-DEMO-000450,Sales Order,items,SVC-PHRM,380,Kg,,691
SO-DEMO-000450,Sales Order,items,CNT-018,48,Nos,Central Warehouse - ENXI,2190
SO-DEMO-000451,Sales Order,items,SVC-JAN-003,1926,Nos,,687
SO-DEMO-000452,Sales Order,items,SVC-JAN-005,1939,Nos,,438
SO-DEMO-000453,Sales Order,items,SVC-JAN-003,1576,Nos,,376
SO-DEMO-000454,Sales Order,items,SVC-PHRM,860,Kg,,733
SO-DEMO-000455,Sales Order,items,SVC-JAN-002,1234,Nos,,611
SO-DEMO-000455,Sales Order,items,CNT-016,31,Nos,Central Warehouse - ENXI,2661
SO-DEMO-000455,Sales Order,items,BIO-00060,3,Nos,Central Warehouse - ENXI,2907262
SO-DEMO-000456,Sales Order,items,SVC-PATH,1265,Kg,,486
SO-DEMO-000457,Sales Order,items,SVC-TRN-011,1365,Nos,,684
SO-DEMO-000458,Sales Order,items,SVC-PHRM,66,Kg,,734
SO-DEMO-000458,Sales Order,items,PPE-023,1,Nos,Central Warehouse - ENXI,2157969
SO-DEMO-000459,Sales Order,items,SVC-JAN-003,1891,Nos,,681
SO-DEMO-000460,Sales Order,items,SVC-TRN-009,1689,Nos,,749
SO-DEMO-000460,Sales Order,items,CNT-014,7,Nos,Central Warehouse - ENXI,2502
SO-DEMO-000460,Sales Order,items,CLN-031,2,Nos,Central Warehouse - ENXI,2526849
SO-DEMO-000461,Sales Order,items,SVC-SHRP,353,Kg,,775
SO-DEMO-000461,Sales Order,items,CNT-012,6,Nos,Central Warehouse - ENXI,1658
SO-DEMO-000462,Sales Order,items,SVC-PHRM,467,Kg,,622
SO-DEMO-000463,Sales Order,items,SVC-JAN-006,439,Nos,,488
SO-DEMO-000464,Sales Order,items,SVC-TRN-007,1701,Nos,,230
SO-DEMO-000465,Sales Order,items,SVC-TRN-011,661,Nos,,343
SO-DEMO-000465,Sales Order,items,CNT-017,30,Nos,Central Warehouse - ENXI,3677
SO-DEMO-000466,Sales Order,items,SVC-TRN-011,809,Nos,,199
SO-DEMO-000467,Sales Order,items,SVC-GEN,1960,Kg,,288
SO-DEMO-000467,Sales Order,items,CNT-015,17,Nos,Central Warehouse - ENXI,3039
SO-DEMO-000468,Sales Order,items,SVC-CYTO,1393,Kg,,260
SO-DEMO-000468,Sales Order,items,CNT-015,47,Nos,Central Warehouse - ENXI,4192
SO-DEMO-000469,Sales Order,items,SVC-TRN-011,1752,Nos,,178
SO-DEMO-000469,Sales Order,items,CNT-017,50,Nos,Central Warehouse - ENXI,1653
SO-DEMO-000470,Sales Order,items,SVC-PATH,363,Kg,,241
SO-DEMO-000471,Sales Order,items,SVC-TRN-008,589,Nos,,342
SO-DEMO-000472,Sales Order,items,SVC-JAN-001,1148,Nos,,525
SO-DEMO-000473,Sales Order,items,SVC-JAN-004,421,Nos,,609
SO-DEMO-000474,Sales Order,items,SVC-CHEM,1115,Kg,,306
SO-DEMO-000475,Sales Order,items,SVC-JAN-004,871,Nos,,737
SO-DEMO-000476,Sales Order,items,SVC-JAN-001,454,Nos,,409
SO-DEMO-000477,Sales Order,items,SVC-TRN-008,797,Nos,,160
SO-DEMO-000478,Sales Order,items,SVC-JAN-005,1587,Nos,,472
SO-DEMO-000478,Sales Order,items,CNT-012,16,Nos,Central Warehouse - ENXI,2777
SO-DEMO-000479,Sales Order,items,SVC-GEN,1914,Kg,,386
SO-DEMO-000480,Sales Order,items,SVC-JAN-001,109,Nos,,371
SO-DEMO-000480,Sales Order,items,CNT-014,7,Nos,Central Warehouse - ENXI,1540
SO-DEMO-000481,Sales Order,items,SVC-INF,236,Kg,,615
SO-DEMO-000482,Sales Order,items,SVC-JAN-005,169,Nos,,599
SO-DEMO-000483,Sales Order,items,SVC-TRN-008,1544,Nos,,254
SO-DEMO-000484,Sales Order,items,SVC-TRN-007,266,Nos,,787
SO-DEMO-000485,Sales Order,items,SVC-JAN-006,786,Nos,,704
SO-DEMO-000485,Sales Order,items,CNT-019,14,Nos,Central Warehouse - ENXI,4343
SO-DEMO-000486,Sales Order,items,SVC-GEN,368,Kg,,474
SO-DEMO-000487,Sales Order,items,SVC-TRN-011,627,Nos,,410
SO-DEMO-000488,Sales Order,items,SVC-JAN-001,1334,Nos,,342
SO-DEMO-000489,Sales Order,items,SVC-PHRM,316,Kg,,236
SO-DEMO-000489,Sales Order,items,CNT-012,12,Nos,Central Warehouse - ENXI,4849
SO-DEMO-000490,Sales Order,items,SVC-TRN-011,901,Nos,,778
SO-DEMO-000490,Sales Order,items,CNT-013,34,Nos,Central Warehouse - ENXI,905
SO-DEMO-000491,Sales Order,items,SVC-JAN-001,1275,Nos,,304
SO-DEMO-000492,Sales Order,items,SVC-GEN,1275,Kg,,475
SO-DEMO-000493,Sales Order,items,SVC-GEN,409,Kg,,295
SO-DEMO-000494,Sales Order,items,SVC-TRN-011,980,Nos,,336
SO-DEMO-000494,Sales Order,items,CNT-017,23,Nos,Central Warehouse - ENXI,1725
SO-DEMO-000495,Sales Order,items,SVC-JAN-004,1453,Nos,,416
SO-DEMO-000496,Sales Order,items,SVC-TRN-011,1722,Nos,,350
SO-DEMO-000496,Sales Order,items,CNT-016,23,Nos,Central Warehouse - ENXI,2974
